0 0
-1.0 1.2246467991473532e-16
-0.6909830056250528 -0.9510565162951535
-1.6909830056250528 -0.9510565162951534
-2.0 2.220446049250313e-16
-1.6909830056250528 -0.9510565162951534
-1.3819660112501055 -1.902113032590307
-2.3819660112501055 -1.9021130325903068
-2.0729490168751585 -2.8531695488854605
-1.7639320225002113 -3.804226065180614
-2.7149885387953647 -3.4952090708056667
-2.4059715444204173 -4.44626558710082
-3.357028060715571 -4.137248592725872
-3.0480110663406235 -5.088305109021026
-3.0480110663406235 -6.088305109021026
-3.999067582635777 -5.779288114646079
-4.5868528349282505 -4.970271120271131
-5.395869829303198 -5.5580563725636045
-6.204886823678145 -6.145841624856078
-6.792672075970619 -5.33682463048113
-7.743728592265772 -5.027807636106183
-7.434711597890825 -5.978864152401337
-7.1256946035158775 -6.92992066869649
-8.07675111981103 -6.620903674321543
-7.488965867518557 -7.42992066869649
-8.44002238381371 -7.738937663071438
-9.249039378188659 -8.326722915363911
-10.200095894483812 -8.63573990973886
-11.009112888858759 -8.047954657446386
-11.818129883233706 -7.460169405153913
-12.76918639952886 -7.76918639952886
-12.76918639952886 -8.76918639952886
-11.818129883233706 -9.078203393903808
-12.627146877608654 -9.665988646196281
-12.9361638719836 -8.714932129901127
-11.985107355688447 -9.023949124276076
-11.397322103395974 -9.832966118651024
-12.20633909777092 -9.24518086635855
-12.20633909777092 -10.24518086635855
-12.794124350063393 -9.436163871983602
-12.20633909777092 -10.24518086635855
-11.20633909777092 -10.24518086635855
-11.20633909777092 -11.24518086635855
-10.897322103395974 -12.196237382653704
-10.588305109021025 -11.24518086635855
-11.176090361313499 -10.436163871983602
-11.763875613605972 -9.627146877608656
-11.763875613605972 -10.627146877608656
-12.714932129901126 -10.318129883233707
-12.405915135526179 -9.367073366938554
-13.214932129901127 -9.954858619231027
-12.90591513552618 -10.90591513552618
-12.596898141151234 -11.856971651821334
-13.596898141151234 -11.856971651821334
-13.287881146776286 -10.90591513552618
-14.287881146776286 -10.90591513552618
-13.336824630481132 -10.596898141151234
-14.287881146776286 -10.287881146776286
-13.47886415240134 -9.700095894483812
-14.066649404693813 -10.509112888858759
-13.47886415240134 -9.700095894483812
-12.891078900108866 -10.50911288885876
-13.47886415240134 -9.700095894483812
-14.066649404693813 -8.891078900108866
-14.066649404693813 -9.891078900108866
-15.017705920988966 -10.200095894483814
-14.20868892661402 -10.787881146776288
-14.517705920988966 -9.836824630481134
-13.70868892661402 -10.424609882773607
-12.70868892661402 -10.424609882773607
-12.399671932239073 -11.375666399068761
-12.090654937864127 -12.326722915363915
-12.6784401901566 -13.135739909738861
-12.369423195781653 -14.086796426034015
-12.060406201406707 -15.037852942329168
-12.64819145369918 -15.846869936704115
-13.599247969994334 -15.537852942329167
-13.599247969994334 -16.537852942329167
-14.550304486289487 -16.22883594795422
-14.550304486289487 -17.22883594795422
-14.241287491914541 -16.277779431659066
-15.050304486289487 -15.689994179366593
-16.00136100258464 -15.380977184991645
-15.192344008209695 -14.793191932699171
-14.241287491914541 -15.10220892707412
-13.932270497539594 -14.151152410778966
-13.932270497539594 -15.151152410778966
-14.932270497539594 -15.151152410778966
-15.932270497539594 -15.151152410778966
-15.623253503164648 -14.200095894483812
-16.21103875545712 -13.391078900108866
-17.020055749832068 -13.97886415240134
-16.432270497539594 -14.787881146776288
-15.432270497539594 -14.787881146776288
-16.383327013834748 -14.47886415240134
-16.0743100194598 -13.527807636106186
-15.486524767167328 -14.336824630481134
-15.177507772792382 -15.287881146776288
-14.368490778417435 -15.875666399068761
-14.368490778417435 -16.875666399068763
-14.956276030709908 -16.066649404693816
-15.956276030709908 -16.066649404693816
-15.368490778417435 -15.25763241031887
-15.059473784042488 -14.306575894023716
-15.059473784042488 -15.306575894023716
-16.010530300337642 -14.997558899648768
-15.201513305962695 -15.585344151941241
-14.250456789667542 -15.89436114631619
-15.250456789667542 -15.89436114631619
-16.201513305962695 -16.203378140691136
-16.201513305962695 -17.203378140691136
-15.392496311587749 -16.615592888398663
-16.201513305962695 -17.203378140691136
-17.15256982225785 -17.512395135066082
-17.740355074550322 -16.703378140691136
-18.691411590845476 -17.012395135066082
-19.27919684313795 -17.82141212944103
-18.970179848763003 -16.870355613145875
-18.661162854388056 -15.919299096850722
-19.470179848763003 -15.331513844558248
-18.51912333246785 -15.640530838933197
-19.470179848763003 -15.331513844558248
-20.421236365058157 -15.0224968501833
-21.00902161735063 -14.213479855808352
-20.700004622975683 -13.262423339513198
-21.651061139270837 -12.95340634513825
-22.23884639156331 -12.144389350763301
-21.929829397188364 -13.095445867058455
-22.929829397188364 -13.095445867058455
-23.880885913483517 -12.786428872683507
-24.46867116577599 -11.977411878308558
-25.419727682071144 -11.66839488393361
-24.83194242977867 -12.477411878308558
-24.522925435403724 -13.428468394603712
-23.522925435403724 -13.428468394603712
-24.473981951698878 -13.73748538897866
-25.425038467994032 -14.046502383353609
-26.376094984289185 -13.73748538897866
-26.06707798991424 -12.786428872683507
-26.654863242206712 -13.595445867058453
-27.605919758501866 -13.286428872683505
-27.29690276412692 -12.335372356388351
-27.884688016419393 -11.526355362013405
-27.884688016419393 -10.526355362013405
-27.075671022044446 -11.114140614305878
-26.487885769751973 -10.305123619930932
-26.487885769751973 -9.305123619930932
-25.9001005174595 -10.11414061430588
-25.9001005174595 -9.11414061430588
-26.487885769751973 -8.305123619930932
-27.487885769751973 -8.305123619930932
-27.487885769751973 -9.305123619930932
-27.178868775377026 -8.354067103635778
-28.12992529167218 -8.04505010926083
-29.080981807967333 -7.736033114885882
-29.668767060259807 -6.927016120510935
-29.668767060259807 -7.927016120510935
-28.85975006588486 -8.514801372803408
-28.050733071509914 -9.102586625095881
-27.09967655521476 -9.41160361947083
-26.09967655521476 -9.41160361947083
-26.408693549589707 -10.362660135765983
-25.408693549589707 -10.362660135765983
-24.59967655521476 -9.77487488347351
-23.59967655521476 -9.77487488347351
-24.550733071509914 -10.083891877848458
-24.241716077134967 -11.034948394143612
-23.241716077134967 -11.034948394143612
-22.241716077134967 -11.034948394143612
-22.82950132942744 -10.225931399768665
-23.417286581719914 -11.034948394143612
-22.417286581719914 -11.034948394143612
-23.005071834012387 -10.225931399768665
-23.95612835030754 -9.916914405393717
-23.005071834012387 -10.225931399768665
-23.95612835030754 -10.534948394143614
-24.265145344682487 -11.486004910438767
-24.85293059697496 -10.676987916063819
-24.85293059697496 -9.676987916063819
-24.043913602600014 -9.089202663771346
-24.631698854892488 -8.280185669396399
-24.631698854892488 -7.280185669396399
-24.32268186051754 -6.3291291531012455
-24.910467112810014 -5.520112158726298
-25.861523629105168 -5.211095164351351
-24.861523629105168 -5.211095164351351
-25.81258014540032 -4.902078169976403
-24.81258014540032 -4.902078169976403
-24.003563151025375 -5.4898634222688765
-23.69454615665043 -4.538806905973723
-24.282331408942902 -3.7297899115987754
-25.233387925238056 -3.420772917223828
-25.542404919613002 -2.4697164009286743
-25.542404919613002 -3.4697164009286743
-26.493461435908156 -3.778733395303622
-26.493461435908156 -4.778733395303622
-25.68444444153321 -5.366518647596095
-24.875427447158263 -4.778733395303622
-25.68444444153321 -5.366518647596095
-26.272229693825683 -6.1755356419710425
-26.860014946118156 -6.98455263634599
-27.860014946118156 -6.98455263634599
-26.860014946118156 -6.98455263634599
-27.81107146241331 -6.6755356419710425
-28.762127978708463 -6.366518647596095
-29.713184495003617 -6.6755356419710425
-28.713184495003617 -6.6755356419710425
-29.66424101129877 -6.98455263634599
-30.473258005673717 -7.572337888638463
-30.473258005673717 -8.572337888638463
-31.42431452196887 -8.263320894263515
-31.115297527593924 -9.214377410558669
-31.92431452196887 -9.802162662851142
-32.87537103826402 -9.493145668476194
-33.826427554559174 -9.184128674101245
-33.826427554559174 -8.184128674101245
-34.77748407085433 -7.875111679726298
-35.72854058714948 -7.56609468535135
